openml_id,MajorityClassSize,MinorityClassSize,NumberOfClasses,NumberOfBinaryFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfNumericFeatures,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,target_max,target_min,targets_q_0.25,targets_q_0.5,targets_q_0.75,targets_skewness,targets_kurtosis,name,data_table
185,1215.0,57.0,3.0,0,15,1340,20,14,0.1048595813307523,0.1368136255559584,3.1528072494325103,0.8826326962432675,0.0119402985074626,0.0666666666666666,inf,,,,,,,,,,,,83.75,,,,,,,,,,,,,,,16,0,1,0.264069264069264,1340,1.0,15,20,15.0,0.1,0.0764564517090045,,,,,,,0.0146048896765131,0.0368329555512906,0.0164179104477611,,,408.8642542401629,959.345410909852,0.1807833947104117,0.0910852415287424,,,,,,,,,,,,no_name,no_data_table
251,25820.0,13546.0,2.0,0,8,39366,0,9,0.1238000930324371,0.0726406321681189,2.55304742183577,0.860263769415521,0.0002286236854138,0.0,,,0.5252422191077093,0.144158078683723,4.145373915170369,1.8388929569237769,7.832415095541339,13.892319166177067,,,,,4374.0,2.9059392500000003,1.4655823355327695,1.6358091363089082,4.11638599164831,0.4618295705333334,0.941721569963549,12.304476666666666,1.2844623417684342,3.1286446768700573,0.7361705844413744,1.6666666666666667,1.118033988749895,0.771111,0.3702142659460869,9,0,0,0.6944444444444444,39366,0.0,9,8,,0.0708661417322834,0.1376866802547248,11.533365666666668,1.3686863257108073,2.748795923916369,0.5577661447489499,1.4710187561714194,0.8288316671143074,8.001764758155113e-05,8.896503347699902e-05,0.0002286236854138,0.0001778184219885,0.7777777777777778,2.212705348287704,0.841059083187015,0.1337299900835812,0.1772161186633238,7.832415095542005,2.9582163222629783,,,,,,,,,,no_name,no_data_table
255,23567.0,12447.0,3.0,0,8,55296,0,2,0.0178047144893756,0.0408875262093662,2.003507164148297,1.6444944791042038,0.0001627604166666,3.5,,,0.0995000856903245,0.1365802216727987,0.0828264536684159,0.7451804345634735,4.213359393905253,16.203383970518423,,,,,6144.0,1.2669045138888888,2.8408695586175905,2.6631564384740987,9.928211917029586,0.61402138455,2.13596429922678,4.734755611111111,12.76913175615791,2.2822315792110888,7.591651382637556,2.0855124166666665,7.390113038463966,0.7082210555555556,3.282287604182154,9,3,7,0.0261437908496732,55296,0.0,2,9,0.2857142857142857,0.1046511627906977,0.1809565466602666,4.026534555555555,9.735609295558476,0.9409500884377312,1.877161528189288,1.1476219706334976,1.8391728917889676,0.2777699165279389,0.1954292096543629,0.0003255208333333,3.616898148148148e-05,0.1111111111111111,2.1717385817928285,7.468390094155319,0.2369230769230769,0.2303102861905925,4.213359393905254,15.890129230472668,,,,,,,,,,no_name,no_data_table
275,42.0,2.0,6.0,0,61,71,0,52,0.0967883277232786,0.0860268752944778,1.7235185590541366,0.5083090083883823,0.8732394366197183,0.0,10.194102112676056,2.24585534367018,0.2551235921868658,0.2502779120168047,40878.50839341804,1678796.9193808387,2768793.485450386,21677014.136370264,,,,,1.1451612903225807,37.7847762016129,248.63233782989707,11.544797627097848,22.32624620164277,4.846039033838709,9.48740492355758,2528.809994693549,13874.500172308017,56.08166414493412,229.94259305004616,7.955808532258064,25.37963710964303,-20.512435,142.529858997682,62,3,0,0.1745108408249603,71,7.0,62,39,,0.2719298245614035,0.1400439734617391,2549.322429693548,13871.30473751624,315.431810944361,1647.1354568296683,1.644021629054933,3.030969170361465,0.0454391532764912,0.1095548517196992,0.8732394366197183,0.0140845070422535,0.0161290322580645,16.294361624906227,86.2691464397982,0.3961503853526857,0.1273976090107322,2768793.485450386,17179740.33122938,2.340262988631096,0.3754637819528659,,,,,,,,no_name,no_data_table
276,50.0,3.0,4.0,0,61,74,0,52,0.1160702043915537,0.1016830507409829,1.7086226662735746,0.5228810323722336,0.8378378378378378,0.0,10.656672297297296,2.2496119768826115,0.2556102835156029,0.2504471493598392,39226.49939422293,1610814.3330505893,2657210.183625148,20798921.179486755,,,,,1.1935483870967742,38.02615484274193,248.6765598351073,12.00423848008069,23.371035840772183,4.910342851253225,9.621447873521747,2529.0910084516127,13874.449622141545,54.72114799237141,222.7186172215788,8.01177525,25.52706686253745,-20.514612870967746,142.5295425208406,62,3,0,0.1739820200951877,74,7.0,62,38,,0.2743362831858407,0.1432334401512926,2549.6056213225806,13871.275347559116,309.36970077237544,1613.5341287133513,1.6768777439598626,3.0858692382712856,0.045455718338829,0.1096721872686652,0.8378378378378378,0.0135135135135135,0.0161290322580645,16.58913699894811,87.58945716427557,0.3983594154422012,0.1290317258177332,2657210.18362515,16483688.30126055,2.337316405845435,0.3624317427763844,,,,,,,,no_name,no_data_table
277,45.0,5.0,4.0,0,61,74,0,52,0.1080023087905891,0.1621565209765576,1.7086226662735746,0.5228810323722336,0.8378378378378378,0.0,10.656672297297296,2.2496119768826115,0.2556102835156029,0.2504471493598392,39226.49939422293,1610814.3330505893,2657210.183625148,20798921.179486755,,,,,1.1935483870967742,38.02615484274193,248.6765598351073,12.00423848008069,23.371035840772183,4.910342851253225,9.621447873521747,2529.0910084516127,13874.449622141545,54.72114799237141,222.7186172215788,8.01177525,25.52706686253745,-20.514612870967746,142.5295425208406,62,3,0,0.1739820200951877,74,7.0,62,38,,0.2743362831858407,0.1432334401512926,2549.6056213225806,13871.275347559116,309.36970077237544,1613.5341287133513,1.6768777439598626,3.0858692382712856,0.045455718338829,0.1096721872686652,0.8378378378378378,0.0135135135135135,0.0161290322580645,16.58913699894811,87.58945716427557,0.3983594154422012,0.1290317258177332,2657210.18362515,16483688.30126055,2.337316405845435,0.3624317427763844,,,,,,,,no_name,no_data_table
278,54.0,3.0,4.0,0,61,74,0,52,0.1242388825574544,0.1053549093722433,1.7086226662735746,0.5228810323722336,0.8378378378378378,0.0,10.656672297297296,2.2496119768826115,0.2556102835156029,0.2504471493598392,39226.49939422293,1610814.3330505893,2657210.183625148,20798921.179486755,,,,,1.1935483870967742,38.02615484274193,248.6765598351073,12.00423848008069,23.371035840772183,4.910342851253225,9.621447873521747,2529.0910084516127,13874.449622141545,54.72114799237141,222.7186172215788,8.01177525,25.52706686253745,-20.514612870967746,142.5295425208406,62,3,0,0.1739820200951877,74,7.0,62,38,,0.2743362831858407,0.1432334401512926,2549.6056213225806,13871.275347559116,309.36970077237544,1613.5341287133513,1.6768777439598626,3.0858692382712856,0.045455718338829,0.1096721872686652,0.8378378378378378,0.0135135135135135,0.0161290322580645,16.58913699894811,87.58945716427557,0.3983594154422012,0.1290317258177332,2657210.18362515,16483688.30126055,2.337316405845435,0.3624317427763844,,,,,,,,no_name,no_data_table
164,53.0,53.0,2.0,0,56,106,0,0,0.031551779455737,0.0158161271433164,1.9463318262882665,0.0551257497269819,0.5377358490566038,,0.3435657429245283,0.0519722669250566,0.0859320650420695,0.0676294767539145,0.0156159437157566,0.0127592239023065,0.1824813514699429,0.2664855215579429,0.0,0.0,0.0,0.0,1.8596491228070176,0.4287790697674418,0.4817733057734257,-0.3126327788883163,1.1781463585051566,0.0043098837209302,0.0565235950937799,1.0,0.0,0.246434839842036,0.0705251564781566,0.0145348837209302,0.1137778380741544,0.0,0.0,57,0,57,0.0001359989120087,106,0.0,0,95,0.0,0.25,0.0693562797023907,1.0,0.0,0.4253714413992298,0.0393636509417373,1.2216385390928577,0.4458761640668224,0.2428571428571429,2.800229669535703e-17,1.6226415094339623,0.6886792452830188,0.4244186046511627,0.0930232558139534,0.101103734348832,0.375,0.0635318839893044,0.182481351469943,0.0327367151597121,7.798240292219258,0.1908071472020963,,,,,,,,no_name,no_data_table
187,71.0,48.0,3.0,0,12,178,0,12,0.0821443505229199,0.0500316417416315,2.3173058075119184,0.0088281094430882,0.0730337078651685,0.0,65.625,6.62579277849095,0.304957481350349,0.1908464857899189,40.5707659467767,208.403871751887,7645.500383967179,27509.281976938106,64.21452561911116,188.5902292675184,59.77978348302762,173.51459718488854,13.692307692307692,39.92980769230769,133.66988409129698,-0.0602757289264904,0.8985753453755337,25.07988969230769,82.76359274596284,148.29,462.2572358726975,69.13366292091617,205.40009623991108,63.315000000000005,185.22393743790244,28.970769230769232,77.19790028033344,13,0,0,0.1794871794871795,178,1.0,13,7,,0.2,0.0160996964954012,119.31923076923076,386.1771406246434,26.17778523132608,86.83457034141925,0.3442888859609402,0.4654434849924634,0.0061967572040432,0.0055092995276954,0.0730337078651685,0.0056179775280898,0.0769230769230769,65.07110826210827,191.5711233559107,0.32,0.0460885233932825,7645.500383967176,27498.760290089074,0.9366990324867392,0.1005866967809446,,,,,,,,no_name,no_data_table
285,60.0,4.0,8.0,0,27,194,0,2,0.0619945526717688,0.0685761858097587,1.3208559915712264,0.8121538308219538,0.1443298969072164,13.0,8.663176546391753,1.0809647099971649,0.0716959069202826,0.0813940107259767,23.89278505439663,1550.2608348609251,49698.82289435733,483763.8005073402,0.0,0.0,0.0,0.0,6.928571428571429,5.136842105263158,47.4202405447913,49.94476649789043,71.30715959352322,1.7947263157894735,16.888871669101043,247.4,2299.516875253248,7.738415626695603,71.82433686406479,1.2421052631578948,11.389352800876985,0.0,0.0,28,13,26,0.0038073908174692,194,0.0,2,83,0.0769230769230769,0.21875,0.258222400481663,247.4,2299.516875253248,24.07415857262103,222.8044054298421,5.354366565039412,4.799622546119169,0.3119583455143715,0.1902879108156283,0.4896907216494845,0.0051546391752577,0.0105263157894736,1.968599464763604,18.08842860130544,0.3486120077469335,0.2467178134135152,49698.82289435732,483527.762657958,3.9407165074408255,0.1828713213144083,,,,,,,,no_name,no_data_table
333,278.0,278.0,2.0,0,5,556,0,0,0.0004800471541489,0.0004348240291701,1.4589229391616845,0.3903040580139831,0.0107913669064748,,94.33385791366906,4.164869324010227,0.0650000206978789,0.143338820856026,0.0139056813517245,0.0310479278931833,0.218963477866356,0.1189965395006858,0.0,0.0,0.0,0.0,92.66666666666669,0.8541666666666666,0.3447385922256122,-1.389837344972496,0.4610027107204534,0.0,0.0,1.0,0.0,0.3418764988009592,0.0837352953082531,0.0833333333333333,0.2886751345948128,0.0,0.0,6,2,6,0.0303030303030303,556,0.0,0,2,0.0,0.3529411764705882,0.0911928356626631,1.0,0.0,0.4674265408474276,0.0227853248887968,0.6917224257391011,0.3825836800636915,0.3738738738738738,0.1022459682423008,0.0215827338129496,0.0179856115107913,0.8333333333333334,0.2367764471057884,0.1393916891957746,0.4621848739495798,0.038014650205558,0.2189634778663559,0.0211504793750284,1.8262683885984707,0.0257882698113965,,,,,,,,no_name,no_data_table
334,395.0,206.0,2.0,0,5,601,0,0,0.0004895971472841,0.0004071203171948,1.458930669546975,0.3900815689228442,0.0099833610648918,,102.13456738768718,4.6356619201074905,0.0654499950031646,0.1426540316610649,0.0139995630178658,0.0308645692425732,0.2186101867258273,0.1186442462894897,0.0,0.0,0.0,0.0,100.16666666666669,0.8333333333333334,0.3892494720807614,-1.3804481437466605,0.4755655792291008,0.0,0.0,1.0,0.0,0.3409595119245701,0.0839459598767486,0.1666666666666666,0.3892494720807615,0.0,0.0,6,2,6,0.0454545454545454,601,0.0,0,2,0.0,0.3529411764705882,0.0911349775451368,1.0,0.0,0.4670244316887066,0.0233167968718853,0.69686148348813,0.3854978553519007,0.3739583333333333,0.1022321760703257,0.0199667221297836,0.016638935108153,0.8333333333333334,0.2352262234533702,0.1397549082712628,0.4621848739495798,0.0379744031014331,0.2186101867258272,0.0215950994557194,1.823582260395928,0.0261312495754834,,,,,,,,no_name,no_data_table
336,212.0,55.0,2.0,0,21,267,0,0,0.075394098772149,0.1079303769812628,0.8636629313475083,0.1243479610933827,0.0823970037453183,,29.73478464419476,9.09535719141089,0.2013794475947454,0.1681159519533937,0.0420512132131189,0.0382378507932041,0.2080984091885795,0.2751263912657782,0.0,0.0,0.0,0.0,12.136363636363637,0.6956521739130435,0.4704719688969648,-0.9679802329629754,1.2713751048607758,0.0,0.0,1.0,0.0,0.3220973782771535,0.1073921835843051,0.0434782608695652,0.2085144140570748,0.0,0.0,22,22,22,0.0632411067193675,267,0.0,0,7,0.0,0.5,0.2133578069047954,1.0,0.0,0.4539771651739946,0.0457623713281947,0.8363891777147984,0.5927322836658229,0.4981203007518798,1.7045242408169922e-16,0.0861423220973782,0.0674157303370786,0.782608695652174,0.215500945179584,0.161441103263121,0.5,0.1707807202007182,0.2080984091885795,0.0390817573357396,2.3944663642539914,0.4857572312060626,,,,,,,,no_name,no_data_table
337,254.0,95.0,2.0,0,43,349,0,0,0.0453460623021588,0.0297470205445622,2.781003780756672,0.0174487177489789,0.1260744985673352,0.0,117.75179083094557,29.11555527419172,0.2834613134130734,0.1869125099835611,26.49320828963203,24.94637060529273,91.74315030554531,245.75994429148844,63.99333659075748,5.230123087158664,62.2077135030966,6.281823329452474,7.931818181818182,9.295454545454543,2.473859102364351,5.633586814379874,4.23396800322439,6.6717,1.5500249789435128,81.13636363636364,3.2606955249691607,65.03223495702005,4.692148139453308,66.9090909090909,4.317720015364386,18.954545454545453,10.716113807599315,44,0,0,0.1331923890063425,349,0.0,44,44,,0.1428571428571428,0.0269277392323996,62.18181818181818,9.98667187915911,9.312904725278704,2.2648479535741397,-1.8053808058102987,0.6141339059186532,0.0212273338633113,0.0041226178518295,0.1260744985673352,0.0687679083094555,0.5454545454545454,66.65607496768634,4.3186745750215385,0.2448979591836734,0.034293959514311,91.74315030554534,46.49290008433592,1.2119174934109165,0.4152680406370025,,,,,,,,no_name,no_data_table
346,25.0,25.0,2.0,0,3,50,0,2,0.2098424622686381,0.2139362923289707,1.953154776305928,0.4258227495058855,0.08,1.0,10.055,1.1869722242851726,0.1441611778548343,0.1677086042403819,706617840.8991392,5239762086.065791,3690902866638.116,12241258410330.287,148780.75024131115,493078.9802418421,59987.82831444786,198936.40012058537,12.5,192048.36363636365,633986.6141310611,0.7790129142211313,1.9272744334984744,125660.7282,415984.81147179566,2069934.2727272727,6837929.850330436,402946.3127272728,1333426.6484986893,147096.13636363635,487319.0143265544,14783.545454545454,49030.47836471441,4,0,2,0.0181818181818181,50,0.0,2,11,1.0,0.25,0.066932802122726,2055150.7272727275,6788899.6908835545,580782.9645099551,1920664.837042232,1.5635380947718025,0.3244486539046546,0.0918367346938775,0.1060439269940128,0.22,0.02,0.0909090909090909,160978.06666666665,532950.738915395,0.3829787234042553,0.1091100833797086,3690902866638.1206,12241246074682.646,1.476298230177738,0.0783815661149325,,,,,,,,no_name,no_data_table
310,10923.0,260.0,2.0,0,5,11183,0,6,0.169556977551493,0.0935705813705563,2.949997988290906,0.9076330415000674,0.0005365286595725,0.0,5520.716131628365,215.85776835451745,0.2439725949596504,0.2245966250072664,0.2439725952115993,0.2245966250787749,1.000000001468201,0.7997625708093885,,,,,1863.8333333333333,0.9909381283333332,0.7483970687803032,62.71298181212097,71.20918634268313,0.242345455002,0.3460098871172354,16.8715624,12.90927252420479,-1.9973826322773328e-11,1.5057718444572224e-09,-0.4862819183333333,0.3401016015035022,-0.6715638566666667,0.2264665607959779,6,0,0,0.0666666666666666,11183,0.0,6,5,,0.073170731707317,0.1161946281812742,17.543126256666664,12.84255395653174,1.0000000007340977,1.7862270183816942e-09,4.442083731043279,3.4890142660524166,0.0016302015442312,0.0022981748441127,0.0005365286595725,0.0004471072163104,0.8333333333333334,-0.2312777664475289,0.0945119106759724,0.1376811594202898,0.1514948205593741,1.0000000014681956,3.5724541163147517e-09,0.3818640627122857,0.1242199781537973,,,,,,,,no_name,no_data_table
311,896.0,41.0,2.0,2,48,937,0,44,0.0716217884417797,0.1347628513304891,2.848414143188567,0.7736934726103989,0.0522945570971184,0.0,230.12439967982925,47.85008438056131,,,54970993.5401528,999262437.809298,299548282875.55554,2096828143233.8853,,,,,19.12244897959184,4460.101020408163,29327.32165969376,50.1992991117742,102.55080427839172,2621.9254525714287,17138.98628809948,1463559.2765306125,10186705.383199131,16103.506455470131,109906.56765023358,4061.272653061225,26590.197147318515,1506.137142857143,10038.919785854909,49,1,0,0.1607142857142857,937,1.0,49,38,,0.1240506329113924,0.0842757450382711,1462053.1393877557,10176670.772691377,78741.02242778486,547228.9774183991,3.762313034056912,5.263229111683542,0.0608733482016207,0.1658138201153723,0.0522945570971184,0.0010672358591248,0.0204081632653061,4490.108105629462,29485.064419743845,0.2176100628930817,0.0943553395046218,299548282875.5557,2096816450729.2092,1.619862085686102,0.3566034809059817,,,,,,,,no_name,no_data_table
316,2383.0,34.0,2.0,0,115,2417,0,103,0.0069051526624594,0.0060689495218004,3.3710679601151203,0.9332556541268352,0.0479933802234174,0.1262135922330097,260.96651323955314,32.669191387285515,0.0985801515260114,0.1077378110285115,0.0018041091941095,0.0060064372596482,0.0298589285332932,0.0892676912149746,,,,,20.83620689655172,0.1661295128205128,0.2139370852659651,1.280252599843806,1.8078609767724103,0.0770229200820512,0.0324595404651909,0.5112900170940171,0.2076176474187331,0.0420008313017833,0.138005854593157,0.0209105897435897,0.1598969566991749,-0.3491971538461538,0.1828417468660005,116,13,13,0.0134099616858237,2417,4.0,103,109,7.923076923076923,0.0849816849816849,0.0690983586591346,0.8604871709401709,0.1620223841084764,0.1365092966075859,0.1063997194764117,0.4103747965069713,0.8021059047303561,0.056012777234377,0.1583438234541788,0.0484071162598262,0.0227554820024824,0.4700854700854701,0.0307904741086312,0.1503539320009687,0.1556372801319344,0.0821397626106338,0.0298589285332932,0.0580300541795389,2.7776217092989657,0.166445647291974,,,,,,,,no_name,no_data_table
329,65.0,0.0,3.0,0,3,160,0,0,0.0360647090327031,0.0306152624716329,1.7374254111348286,0.1297673047646801,0.025,0.0,63.828125,7.393541477652032,0.0317896701947642,0.0203635664939104,0.0255765199161425,0.015269770206237,0.8345911949685533,0.1076850049098085,1.7318971920289423,0.0634082348605881,1.551335628695727,0.052628660439278,40.0,2.0,0.0,-0.7845161210959383,0.4762461568667729,1.4826,0.0,3.75,0.5,1.9375,0.075,2.0,0.0,1.0,0.0,4,0,0,0.0,160,0.0,4,0,,0.2666666666666666,0.1257270522467884,2.75,0.5,0.9124890720951268,0.0510540664463103,0.563313552347617,0.1530786945378329,0.2662473794549266,0.0419287211740042,0.025,0.025,1.0,1.7942708333333337,0.0572916666666667,0.3928571428571428,0.0968204172753709,0.8345911949685536,0.0905660377358491,0.7233660099081324,0.0999988070165293,,,,,,,,no_name,no_data_table
338,49.0,19.0,4.0,0,7,155,0,0,0.130647150307671,0.2263493737979321,2.333277808057768,0.9933812163057928,0.0516129032258064,3.0,16.736290322580643,1.717820305933414,0.0951231378811653,0.1029590659943333,0.0155936479481651,0.055153950105768,0.3386502469773287,1.5115521455057677,0.0988668487800502,0.6483132829666418,0.0727512488405618,0.4770618418381812,19.375,0.2558139534883721,0.9781669751270669,10.206786914208491,10.80740072368224,0.1034372093023255,0.5007243748160097,1.302325581395349,1.4886056710404612,0.295873968492123,0.8579612349001241,0.1860465116279069,0.8239224984787383,0.0232558139534883,0.1524985703326046,8,0,6,0.0188261351052048,155,0.0,2,38,0.3333333333333333,0.1454545454545454,0.1304097215188846,1.2790697674418603,1.3509358554323747,0.3711338211398571,0.4535344569439508,2.99763111252442,1.783798042597723,0.1782300041228612,0.1014411910754225,0.2774193548387096,0.0967741935483871,0.3488372093023256,0.2110527631907977,0.8490994034744903,0.2737104825291181,0.1328921949268597,0.3386502469773287,1.4641292910075314,2.680254372297167,0.1340799468815849,,,,,,,,no_name,no_data_table
