MajorityClassSize,MinorityClassSize,NumberOfClasses,NumberOfBinaryFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfNumericFeatures,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,did
23567,12447,3,0,8,55296,0,2,0.01780471448937562,0.04088752620936625,2.0035071641482975,1.6444944791042038,0.00016276041666666666,3.5,,,0.09950008569032455,0.13658022167279876,0.08282645366841593,0.7451804345634735,4.213359393905253,16.203383970518423,,,,,6144.0,1.2669045138888888,2.8408695586175905,2.6631564384740987,9.928211917029586,0.61402138455,2.13596429922678,4.734755611111111,12.76913175615791,2.2822315792110888,7.591651382637556,2.0855124166666665,7.390113038463966,0.7082210555555556,3.282287604182154,9,3,7,0.026143790849673203,55296,0.0,2,9,0.2857142857142857,0.10465116279069772,0.18095654666026664,4.026534555555555,9.735609295558476,0.9409500884377313,1.8771615281892882,1.1476219706334976,1.8391728917889674,0.2777699165279389,0.1954292096543629,0.0003255208333333333,3.616898148148148e-05,0.1111111111111111,2.1717385817928285,7.468390094155319,0.23692307692307693,0.23031028619059257,4.213359393905254,15.890129230472668,,,255
42,2,6,0,61,71,0,52,0.09678832772327867,0.08602687529447783,1.7235185590541366,0.5083090083883823,0.8732394366197183,0.0,10.194102112676056,2.2458553436701796,0.2551235921868658,0.2502779120168047,40878.50839341804,1678796.9193808387,2768793.485450386,21677014.136370264,,,,,1.1451612903225807,37.7847762016129,248.63233782989707,11.544797627097847,22.326246201642775,4.846039033838709,9.48740492355758,2528.8099946935486,13874.500172308015,56.081664144934116,229.94259305004616,7.955808532258064,25.37963710964303,-20.512435,142.529858997682,62,3,0,0.17451084082496035,71,7.0,62,39,,0.2719298245614035,0.14004397346173914,2549.322429693548,13871.304737516239,315.431810944361,1647.1354568296683,1.644021629054933,3.030969170361465,0.04543915327649125,0.10955485171969928,0.8732394366197183,0.014084507042253521,0.016129032258064516,16.294361624906227,86.2691464397982,0.3961503853526857,0.12739760901073222,2768793.485450386,17179740.33122938,2.3402629886310957,0.3754637819528659,275
50,3,4,0,61,74,0,52,0.11607020439155379,0.10168305074098291,1.7086226662735746,0.5228810323722336,0.8378378378378378,0.0,10.656672297297296,2.2496119768826115,0.2556102835156029,0.25044714935983925,39226.499394222934,1610814.3330505893,2657210.1836251477,20798921.179486755,,,,,1.1935483870967742,38.02615484274193,248.6765598351073,12.00423848008069,23.371035840772183,4.910342851253225,9.621447873521747,2529.0910084516127,13874.449622141543,54.721147992371414,222.71861722157882,8.01177525,25.527066862537446,-20.514612870967742,142.5295425208406,62,3,0,0.17398202009518773,74,7.0,62,38,,0.2743362831858407,0.14323344015129263,2549.6056213225806,13871.275347559116,309.36970077237544,1613.5341287133513,1.6768777439598626,3.0858692382712856,0.045455718338829006,0.10967218726866527,0.8378378378378378,0.013513513513513514,0.016129032258064516,16.58913699894811,87.58945716427557,0.39835941544220127,0.12903172581773326,2657210.18362515,16483688.30126055,2.337316405845435,0.36243174277638446,276
45,5,4,0,61,74,0,52,0.1080023087905891,0.16215652097655764,1.7086226662735746,0.5228810323722336,0.8378378378378378,0.0,10.656672297297296,2.2496119768826115,0.2556102835156029,0.25044714935983925,39226.499394222934,1610814.3330505893,2657210.1836251477,20798921.179486755,,,,,1.1935483870967742,38.02615484274193,248.6765598351073,12.00423848008069,23.371035840772183,4.910342851253225,9.621447873521747,2529.0910084516127,13874.449622141543,54.721147992371414,222.71861722157882,8.01177525,25.527066862537446,-20.514612870967742,142.5295425208406,62,3,0,0.17398202009518773,74,7.0,62,38,,0.2743362831858407,0.14323344015129263,2549.6056213225806,13871.275347559116,309.36970077237544,1613.5341287133513,1.6768777439598626,3.0858692382712856,0.045455718338829006,0.10967218726866527,0.8378378378378378,0.013513513513513514,0.016129032258064516,16.58913699894811,87.58945716427557,0.39835941544220127,0.12903172581773326,2657210.18362515,16483688.30126055,2.337316405845435,0.36243174277638446,277
54,3,4,0,61,74,0,52,0.12423888255745442,0.10535490937224337,1.7086226662735746,0.5228810323722336,0.8378378378378378,0.0,10.656672297297296,2.2496119768826115,0.2556102835156029,0.25044714935983925,39226.499394222934,1610814.3330505893,2657210.1836251477,20798921.179486755,,,,,1.1935483870967742,38.02615484274193,248.6765598351073,12.00423848008069,23.371035840772183,4.910342851253225,9.621447873521747,2529.0910084516127,13874.449622141543,54.721147992371414,222.71861722157882,8.01177525,25.527066862537446,-20.514612870967742,142.5295425208406,62,3,0,0.17398202009518773,74,7.0,62,38,,0.2743362831858407,0.14323344015129263,2549.6056213225806,13871.275347559116,309.36970077237544,1613.5341287133513,1.6768777439598626,3.0858692382712856,0.045455718338829006,0.10967218726866527,0.8378378378378378,0.013513513513513514,0.016129032258064516,16.58913699894811,87.58945716427557,0.39835941544220127,0.12903172581773326,2657210.18362515,16483688.30126055,2.337316405845435,0.36243174277638446,278
53,53,2,0,56,106,0,0,0.03155177945573701,0.0158161271433164,1.9463318262882665,0.055125749726981935,0.5377358490566038,,0.3435657429245283,0.051972266925056666,0.08593206504206956,0.06762947675391455,0.015615943715756656,0.012759223902306549,0.18248135146994293,0.2664855215579429,0.0,0.0,0.0,0.0,1.8596491228070176,0.42877906976744184,0.48177330577342575,-0.31263277888831636,1.1781463585051566,0.004309883720930233,0.056523595093779924,1.0,0.0,0.246434839842036,0.07052515647815667,0.014534883720930232,0.11377783807415444,0.0,0.0,57,0,57,0.00013599891200870393,106,0.0,0,95,0.0,0.25,0.06935627970239075,1.0,0.0,0.4253714413992298,0.03936365094173731,1.2216385390928575,0.4458761640668224,0.2428571428571429,2.800229669535703e-17,1.6226415094339623,0.6886792452830188,0.42441860465116277,0.09302325581395349,0.10110373434883206,0.375,0.0635318839893044,0.18248135146994302,0.032736715159712125,7.798240292219258,0.1908071472020963,164
71,48,3,0,12,178,0,12,0.0821443505229199,0.05003164174163157,2.3173058075119184,0.008828109443088206,0.07303370786516854,0.0,65.625,6.62579277849095,0.30495748135034906,0.19084648578991892,40.5707659467767,208.403871751887,7645.500383967179,27509.281976938106,64.21452561911116,188.5902292675184,59.77978348302762,173.51459718488854,13.692307692307692,39.92980769230769,133.66988409129698,-0.060275728926490475,0.8985753453755337,25.07988969230769,82.76359274596284,148.29,462.2572358726975,69.13366292091617,205.40009623991108,63.315000000000005,185.22393743790244,28.970769230769232,77.19790028033344,13,0,0,0.1794871794871795,178,1.0,13,7,,0.2,0.016099696495401234,119.31923076923077,386.17714062464347,26.17778523132608,86.83457034141925,0.3442888859609402,0.46544348499246346,0.006196757204043295,0.005509299527695418,0.07303370786516854,0.0056179775280898875,0.07692307692307693,65.07110826210827,191.5711233559107,0.32,0.046088523393282545,7645.500383967176,27498.760290089074,0.9366990324867391,0.1005866967809446,187
60,4,8,0,27,194,0,2,0.06199455267176882,0.06857618580975873,1.3208559915712264,0.8121538308219538,0.14432989690721648,13.0,8.663176546391753,1.0809647099971647,0.0716959069202826,0.08139401072597675,23.89278505439663,1550.2608348609253,49698.822894357334,483763.80050734023,0.0,0.0,0.0,0.0,6.928571428571429,5.136842105263158,47.4202405447913,49.94476649789043,71.30715959352322,1.7947263157894737,16.888871669101043,247.4,2299.516875253248,7.738415626695603,71.82433686406479,1.2421052631578948,11.389352800876983,0.0,0.0,28,13,26,0.003807390817469205,194,0.0,2,83,0.07692307692307693,0.21875,0.25822240048166306,247.4,2299.516875253248,24.07415857262103,222.8044054298421,5.354366565039412,4.799622546119169,0.3119583455143715,0.19028791081562837,0.4896907216494845,0.005154639175257732,0.010526315789473684,1.9685994647636038,18.088428601305438,0.3486120077469335,0.24671781341351529,49698.82289435732,483527.762657958,3.9407165074408255,0.1828713213144083,285
278,278,2,0,5,556,0,0,0.00048004715414893894,0.00043482402917012215,1.4589229391616845,0.3903040580139831,0.01079136690647482,,94.33385791366906,4.164869324010227,0.06500002069787891,0.14333882085602606,0.0139056813517245,0.031047927893183325,0.21896347786635603,0.11899653950068588,0.0,0.0,0.0,0.0,92.66666666666667,0.8541666666666666,0.34473859222561226,-1.389837344972496,0.4610027107204534,0.0,0.0,1.0,0.0,0.3418764988009592,0.08373529530825312,0.08333333333333333,0.28867513459481287,0.0,0.0,6,2,6,0.030303030303030304,556,0.0,0,2,0.0,0.35294117647058826,0.09119283566266317,1.0,0.0,0.46742654084742763,0.022785324888796823,0.6917224257391011,0.38258368006369153,0.37387387387387383,0.10224596824230082,0.02158273381294964,0.017985611510791366,0.8333333333333334,0.2367764471057884,0.13939168919577466,0.46218487394957986,0.03801465020555806,0.21896347786635598,0.02115047937502841,1.8262683885984707,0.025788269811396577,333
395,206,2,0,5,601,0,0,0.0004895971472841559,0.0004071203171948701,1.458930669546975,0.39008156892284424,0.009983361064891847,,102.13456738768718,4.6356619201074905,0.06544999500316466,0.14265403166106494,0.013999563017865813,0.03086456924257322,0.2186101867258273,0.11864424628948973,0.0,0.0,0.0,0.0,100.16666666666667,0.8333333333333334,0.38924947208076144,-1.3804481437466603,0.4755655792291008,0.0,0.0,1.0,0.0,0.3409595119245701,0.0839459598767486,0.16666666666666666,0.38924947208076155,0.0,0.0,6,2,6,0.045454545454545456,601,0.0,0,2,0.0,0.35294117647058826,0.0911349775451368,1.0,0.0,0.46702443168870666,0.023316796871885315,0.69686148348813,0.3854978553519007,0.37395833333333334,0.1022321760703257,0.019966722129783693,0.016638935108153077,0.8333333333333334,0.23522622345337027,0.13975490827126288,0.46218487394957986,0.03797440310143317,0.21861018672582722,0.02159509945571946,1.8235822603959282,0.026131249575483403,334
212,55,2,0,21,267,0,0,0.07539409877214909,0.10793037698126284,0.8636629313475083,0.1243479610933827,0.08239700374531835,,29.734784644194757,9.09535719141089,0.2013794475947454,0.16811595195339377,0.04205121321311894,0.03823785079320412,0.20809840918857955,0.2751263912657782,0.0,0.0,0.0,0.0,12.136363636363637,0.6956521739130435,0.4704719688969648,-0.9679802329629754,1.2713751048607758,0.0,0.0,1.0,0.0,0.3220973782771535,0.10739218358430512,0.043478260869565216,0.2085144140570748,0.0,0.0,22,22,22,0.06324110671936758,267,0.0,0,7,0.0,0.5,0.2133578069047954,1.0,0.0,0.45397716517399467,0.04576237132819473,0.8363891777147984,0.5927322836658229,0.49812030075187985,1.7045242408169924e-16,0.08614232209737828,0.06741573033707865,0.782608695652174,0.21550094517958407,0.16144110326312106,0.5,0.17078072020071822,0.2080984091885795,0.039081757335739604,2.3944663642539914,0.4857572312060626,336
254,95,2,0,43,349,0,0,0.045346062302158846,0.029747020544562276,2.781003780756672,0.01744871774897892,0.12607449856733524,0.0,117.75179083094555,29.11555527419172,0.2834613134130734,0.18691250998356118,26.49320828963203,24.946370605292735,91.74315030554531,245.75994429148844,63.99333659075748,5.230123087158664,62.2077135030966,6.281823329452474,7.931818181818182,9.295454545454545,2.473859102364351,5.633586814379874,4.23396800322439,6.6717,1.5500249789435128,81.13636363636364,3.2606955249691607,65.03223495702005,4.692148139453308,66.9090909090909,4.317720015364386,18.954545454545453,10.716113807599315,44,0,0,0.1331923890063425,349,0.0,44,44,,0.14285714285714285,0.026927739232399644,62.18181818181818,9.98667187915911,9.312904725278703,2.2648479535741393,-1.8053808058102987,0.6141339059186532,0.021227333863311305,0.004122617851829506,0.12607449856733524,0.06876790830945559,0.5454545454545454,66.65607496768634,4.3186745750215385,0.24489795918367346,0.03429395951431103,91.74315030554534,46.49290008433592,1.2119174934109163,0.4152680406370025,337
25,25,2,0,3,50,0,2,0.20984246226863812,0.21393629232897077,1.953154776305928,0.4258227495058855,0.08,1.0,10.055,1.1869722242851726,0.14416117785483437,0.16770860424038198,706617840.8991392,5239762086.065791,3690902866638.1157,12241258410330.287,148780.75024131115,493078.98024184204,59987.82831444786,198936.40012058537,12.5,192048.36363636365,633986.6141310611,0.7790129142211313,1.9272744334984742,125660.7282,415984.81147179566,2069934.2727272727,6837929.850330436,402946.31272727274,1333426.6484986893,147096.13636363635,487319.0143265544,14783.545454545454,49030.47836471441,4,0,2,0.01818181818181818,50,0.0,2,11,1.0,0.25,0.06693280212272605,2055150.7272727273,6788899.6908835545,580782.9645099551,1920664.837042232,1.5635380947718025,0.32444865390465466,0.09183673469387754,0.10604392699401288,0.22,0.02,0.09090909090909091,160978.06666666665,532950.738915395,0.3829787234042553,0.10911008337970864,3690902866638.1206,12241246074682.646,1.476298230177738,0.07838156611493258,346
10923,260,2,0,5,11183,0,6,0.16955697755149302,0.09357058137055639,2.949997988290906,0.9076330415000674,0.0005365286595725655,0.0,5520.716131628365,215.85776835451745,0.24397259495965049,0.22459662500726643,0.24397259521159936,0.22459662507877495,1.000000001468201,0.7997625708093885,,,,,1863.8333333333333,0.9909381283333333,0.7483970687803032,62.71298181212097,71.20918634268313,0.242345455002,0.34600988711723546,16.8715624,12.90927252420479,-1.9973826322773328e-11,1.5057718444572226e-09,-0.48628191833333334,0.3401016015035022,-0.6715638566666667,0.22646656079597793,6,0,0,0.06666666666666667,11183,0.0,6,5,,0.07317073170731707,0.11619462818127427,17.543126256666664,12.842553956531741,1.0000000007340977,1.7862270183816944e-09,4.442083731043279,3.4890142660524166,0.0016302015442312588,0.002298174844112754,0.0005365286595725655,0.00044710721631047124,0.8333333333333334,-0.23127776644752898,0.0945119106759724,0.13768115942028986,0.1514948205593741,1.0000000014681956,3.5724541163147517e-09,0.3818640627122857,0.12421997815379732,310
896,41,2,2,48,937,0,44,0.07162178844177972,0.13476285133048915,2.848414143188567,0.7736934726103989,0.052294557097118465,0.0,230.12439967982925,47.85008438056131,,,54970993.5401528,999262437.8092979,299548282875.55554,2096828143233.8853,,,,,19.122448979591837,4460.101020408163,29327.321659693756,50.199299111774195,102.55080427839171,2621.9254525714287,17138.98628809948,1463559.2765306123,10186705.383199131,16103.506455470133,109906.56765023358,4061.272653061225,26590.197147318515,1506.137142857143,10038.919785854907,49,1,0,0.1607142857142857,937,1.0,49,38,,0.1240506329113924,0.08427574503827114,1462053.1393877557,10176670.772691375,78741.02242778486,547228.9774183991,3.762313034056912,5.263229111683542,0.060873348201620735,0.1658138201153723,0.052294557097118465,0.0010672358591248667,0.02040816326530612,4490.108105629462,29485.064419743845,0.21761006289308177,0.09435533950462185,299548282875.5557,2096816450729.2095,1.619862085686102,0.3566034809059817,311
2383,34,2,0,115,2417,0,103,0.006905152662459404,0.006068949521800449,3.3710679601151203,0.9332556541268351,0.04799338022341746,0.1262135922330097,260.96651323955314,32.669191387285515,0.0985801515260114,0.10773781102851156,0.0018041091941095762,0.006006437259648244,0.029858928533293253,0.08926769121497463,,,,,20.836206896551722,0.16612951282051283,0.2139370852659651,1.280252599843806,1.8078609767724105,0.07702292008205128,0.03245954046519096,0.5112900170940171,0.20761764741873312,0.042000831301783316,0.13800585459315706,0.020910589743589742,0.15989695669917495,-0.34919715384615385,0.1828417468660005,116,13,13,0.013409961685823753,2417,4.0,103,109,7.923076923076923,0.08498168498168499,0.06909835865913466,0.8604871709401709,0.1620223841084764,0.13650929660758598,0.10639971947641176,0.4103747965069713,0.8021059047303561,0.05601277723437705,0.15834382345417886,0.04840711625982623,0.022755482002482418,0.4700854700854701,0.030790474108631245,0.15035393200096872,0.1556372801319344,0.08213976261063381,0.02985892853329325,0.058030054179538965,2.7776217092989657,0.16644564729197403,316
65,0,3,0,3,160,0,0,0.03606470903270312,0.03061526247163292,1.7374254111348286,0.12976730476468012,0.025,0.0,63.828125,7.3935414776520325,0.031789670194764204,0.02036356649391042,0.025576519916142553,0.01526977020623709,0.8345911949685533,0.10768500490980855,1.7318971920289425,0.06340823486058811,1.551335628695727,0.05262866043927805,40.0,2.0,0.0,-0.7845161210959383,0.47624615686677296,1.4826,0.0,3.75,0.5,1.9375,0.07500000000000007,2.0,0.0,1.0,0.0,4,0,0,0.0,160,0.0,4,0,,0.26666666666666666,0.12572705224678846,2.75,0.5,0.9124890720951268,0.05105406644631037,0.563313552347617,0.15307869453783293,0.2662473794549266,0.0419287211740042,0.025,0.025,1.0,1.7942708333333335,0.05729166666666674,0.39285714285714285,0.0968204172753709,0.8345911949685536,0.09056603773584912,0.7233660099081324,0.09999880701652937,329
49,19,4,0,7,155,0,0,0.13064715030767107,0.22634937379793213,2.3332778080577676,0.9933812163057927,0.05161290322580645,3.0,16.736290322580643,1.717820305933414,0.09512313788116537,0.10295906599433331,0.015593647948165151,0.05515395010576807,0.33865024697732876,1.5115521455057677,0.09886684878005023,0.6483132829666418,0.07275124884056182,0.4770618418381812,19.375,0.2558139534883721,0.9781669751270667,10.206786914208491,10.80740072368224,0.10343720930232558,0.5007243748160097,1.302325581395349,1.4886056710404612,0.29587396849212305,0.8579612349001241,0.18604651162790697,0.8239224984787383,0.023255813953488372,0.15249857033260467,8,0,6,0.018826135105204873,155,0.0,2,38,0.3333333333333333,0.14545454545454545,0.1304097215188846,1.2790697674418605,1.3509358554323747,0.3711338211398571,0.45353445694395084,2.99763111252442,1.7837980425977227,0.17823000412286127,0.10144119107542258,0.27741935483870966,0.0967741935483871,0.3488372093023256,0.2110527631907977,0.8490994034744903,0.2737104825291181,0.13289219492685975,0.3386502469773287,1.4641292910075314,2.680254372297167,0.13407994688158498,338
12,12,3,1,21,36,0,16,0.13180601939337613,0.0876883176302599,1.519907988148235,0.35304226709312386,0.6111111111111112,0.047619047619047616,6.690972222222222,0.6489938030129458,,,992.169751275881,5640.8696253514445,30465.03388254418,143455.94481251997,162.21179905086993,446.798044030558,152.2274144436742,422.7461434362656,1.6363636363636365,87.30757,277.00464149215156,-0.3570783866067099,1.2748949802702445,61.196805768,185.00557187158904,314.02524,808.2965726750754,177.59224444444445,472.2276532204686,169.63164,446.0770060933874,88.98232,254.04188096367102,22,0,1,0.16333333333333333,36,11.0,21,11,21.0,0.3384615384615384,0.09558294429586227,225.04292,571.8685161720539,60.005860479252846,167.28322599302655,0.5508579326333565,0.5973697990114708,0.06878551445215195,0.21618627760459144,0.6944444444444444,0.05555555555555555,0.08,170.37633999999997,448.49292941577613,0.4483614697120159,0.11374310020827279,30465.03388254419,140577.96571982632,1.8206943001597855,0.10037680080942074,339
